編號,經度,緯度,事件類別,CBI值
108_A2_1-6_3940,120.2837,22.63154,A2,1
108_A2_1-6_3941,121.503988,25.25484,A2,1
108_A2_1-6_3942,120.71041,23.896943,A2,1
108_A2_1-6_3943,120.287112,23.152682,A2,1
108_A2_1-6_3944,120.397674,23.60582,A2,1
108_A2_1-6_3945,121.758068,24.754548,A2,1
108_A2_1-6_3946,121.552372,24.987795,A2,1
108_A2_1-6_3947,121.047182,24.902663,A2,1
108_A2_1-6_3948,121.426066,25.014518,A2,1
108_A2_1-6_3949,121.500609,25.019746,A2,1
108_A2_1-6_3950,121.235354,24.95507,A2,1
108_A2_1-6_3951,121.525459,25.05495,A2,1
108_A2_1-6_3952,121.158082,24.912519,A2,1
108_A2_1-6_3953,121.717436,24.66994,A2,1
108_A2_1-6_3954,121.532505,25.014886,A2,1
108_A2_1-6_3955,120.220643,22.972382,A2,1
108_A2_1-6_3956,120.683448,23.911139,A2,1
108_A2_1-6_3957,121.428037,25.013249,A2,1
108_A2_1-6_3958,121.561768,25.085095,A2,1
108_A2_1-6_3959,121.270639,24.980707,A2,1
108_A2_1-6_3960,121.227091,24.950291,A2,1
108_A2_1-6_3961,120.972035,24.795167,A2,1
108_A2_1-6_3962,121.618745,25.054792,A2,1
108_A2_1-6_3963,121.727592,25.140737,A2,1
108_A2_1-6_3964,121.511013,25.002397,A2,1
108_A2_1-6_3965,121.500361,25.060985,A2,1
108_A2_1-6_3966,121.215698,24.842031,A2,1
108_A2_1-6_3967,120.192117,22.993409,A2,1
108_A2_1-6_3968,120.364134,22.63576,A2,1
108_A2_1-6_3969,121.446987,25.017134,A2,1
108_A2_1-6_3970,121.504753,25.042583,A2,1
108_A2_1-6_3971,121.461842,25.011409,A2,1
108_A2_1-6_3972,120.271737,22.909818,A2,1
108_A2_1-6_3973,121.230304,24.872924,A2,1
108_A2_1-6_3974,121.300386,24.964171,A2,1
108_A2_1-6_3975,120.687654,24.171919,A2,1
108_A2_1-6_3976,121.421399,24.986629,A2,1
108_A2_1-6_3977,121.548768,25.081045,A2,1
108_A2_1-6_3978,121.252618,24.964105,A2,1
108_A2_1-6_3979,121.459091,24.988532,A2,1
108_A2_1-6_3980,120.675899,24.201715,A2,1
108_A2_1-6_3981,121.216964,24.942415,A2,1
108_A2_1-6_3982,121.090537,25.006957,A2,1
108_A2_1-6_3983,120.86737,24.427329,A2,1
108_A2_1-6_3984,120.683401,23.897698,A2,1
108_A2_1-6_3985,120.219044,23.03507,A2,1
108_A2_1-6_3986,121.509179,25.046064,A2,1
108_A2_1-6_3987,121.523901,25.095024,A2,1
108_A2_1-6_3988,121.481287,24.999139,A2,1
108_A2_1-6_3989,120.33011,22.73197,A2,1
108_A2_1-6_3990,120.668098,24.123651,A2,1
108_A2_1-6_3991,120.597419,22.386812,A2,1
108_A2_1-6_3992,121.432001,25.059796,A2,1
108_A2_1-6_3993,120.771584,24.412649,A2,1
108_A2_1-6_3994,120.68094,24.159149,A2,1
108_A2_1-6_3995,120.689185,24.132636,A2,1
108_A2_1-6_3996,120.54885,24.073344,A2,1
108_A2_1-6_3997,121.415538,25.001861,A2,1
108_A2_1-6_3998,120.31914,22.670349,A2,1
108_A2_1-6_3999,121.38229,23.099784,A2,1
108_A2_1-6_4000,120.261409,23.009612,A2,1
108_A2_1-6_4001,121.135974,22.743322,A2,1
108_A2_1-6_4002,120.718304,24.148518,A2,1
108_A2_1-6_4003,121.476126,25.084348,A2,1
108_A2_1-6_4004,121.540072,25.05049,A2,1
108_A2_1-6_4005,121.240121,24.95918,A2,1
108_A2_1-6_4006,121.459489,24.981615,A2,1
108_A2_1-6_4007,120.541944,24.219166,A2,1
108_A2_1-6_4008,120.591745,23.899624,A2,1
108_A2_1-6_4009,120.91442,24.688185,A2,1
108_A2_1-6_4010,121.485179,25.078778,A2,1
108_A2_1-6_4011,121.578288,25.075848,A2,1
108_A2_1-6_4012,120.689506,24.1691,A2,1
108_A2_1-6_4013,120.702953,24.148136,A2,1
108_A2_1-6_4014,121.503038,25.062969,A2,1
108_A2_1-6_4015,121.457521,25.071429,A2,1
108_A2_1-6_4016,121.21219,24.960814,A2,1
108_A2_1-6_4017,121.290534,24.941792,A2,1
108_A2_1-6_4018,120.40505,23.455248,A2,1
108_A2_1-6_4019,120.2994,22.791,A2,1
108_A2_1-6_4020,121.380335,25.051035,A2,1
108_A2_1-6_4021,120.624181,24.349731,A2,1
108_A2_1-6_4022,120.3575,22.58184,A2,1
108_A2_1-6_4023,121.236147,24.954884,A2,1
108_A2_1-6_4024,120.971045,24.818161,A2,1
108_A2_1-6_4025,120.287368,22.642055,A2,1
108_A2_1-6_4026,121.488774,25.027733,A2,1
108_A2_1-6_4027,120.326921,22.606977,A2,1
108_A2_1-6_4028,120.262396,23.008142,A2,1
108_A2_1-6_4029,120.245719,23.184502,A2,1
108_A2_1-6_4030,120.24009,23.461428,A2,1
108_A2_1-6_4031,121.233533,24.954719,A2,1
108_A2_1-6_4032,120.369386,22.628239,A2,1
108_A2_1-6_4033,120.977917,24.808838,A2,1
108_A2_1-6_4034,120.270666,22.619973,A2,1
108_A2_1-6_4035,120.246015,23.005395,A2,1
108_A2_1-6_4036,120.577174,23.956054,A2,1
108_A2_1-6_4037,120.243731,22.840166,A2,1
108_A2_1-6_4038,120.643503,24.177265,A2,1
108_A2_1-6_4039,120.692288,24.091066,A2,1
108_A2_1-6_4040,120.668394,24.185836,A2,1
108_A2_1-6_4041,121.525761,24.994985,A2,1
108_A2_1-6_4042,120.428331,23.55603,A2,1
108_A2_1-6_4043,120.55,24.2,A2,1
108_A2_1-6_4044,120.39808,22.647112,A2,1
108_A2_1-6_4045,120.573694,23.957472,A2,1
108_A2_1-6_4046,120.675065,24.173684,A2,1
108_A2_1-6_4047,121.540607,25.057737,A2,1
108_A2_1-6_4048,120.987068,24.900418,A2,1
108_A2_1-6_4049,121.4591,25.011684,A2,1
108_A2_1-6_4050,120.311659,22.631565,A2,1
108_A2_1-6_4051,121.446735,24.988461,A2,1
108_A2_1-6_4052,121.492562,25.002934,A2,1
108_A2_1-6_4053,121.603391,25.002741,A2,1
108_A2_1-6_4054,121.504624,25.092946,A2,1
108_A2_1-6_4055,120.211071,23.723348,A2,1
108_A2_1-6_4056,120.149322,23.097575,A2,1
108_A2_1-6_4057,120.632749,24.345868,A2,1
108_A2_1-6_4058,120.258287,23.033958,A2,1
108_A2_1-6_4059,120.196452,22.983843,A2,1
108_A2_1-6_4060,121.594989,25.060961,A2,1
108_A2_1-6_4061,120.581283,23.922693,A2,1
108_A2_1-6_4062,120.689771,24.10079,A2,1
108_A2_1-6_4063,121.569582,25.049405,A2,1
108_A2_1-6_4064,120.558047,22.61425,A2,1
108_A2_1-6_4065,120.238552,23.035243,A2,1
108_A2_1-6_4066,121.622223,24.002044,A2,1
108_A2_1-6_4067,120.221675,23.018095,A2,1
108_A2_1-6_4068,121.513205,25.053872,A2,1
108_A2_1-6_4069,120.596106,22.643664,A2,1
108_A2_1-6_4070,121.249672,24.938698,A2,1
108_A2_1-6_4071,121.558516,25.083937,A2,1
108_A2_1-6_4072,121.7224,25.120695,A2,1
108_A2_1-6_4073,120.434811,24.054587,A2,1
108_A2_1-6_4074,121.315767,24.992551,A2,1
108_A2_1-6_4075,120.199799,23.132875,A2,1
108_A2_1-6_4076,120.283082,22.79005,A2,1
108_A2_1-6_4077,120.685777,24.155937,A2,1
108_A2_1-6_4078,120.939493,23.977032,A2,1
108_A2_1-6_4079,120.4765,23.49247,A2,1
108_A2_1-6_4080,121.555334,24.978693,A2,1
108_A2_1-6_4081,121.471589,24.990453,A2,1
108_A2_1-6_4082,121.211779,24.863803,A2,1
108_A2_1-6_4083,121.457872,25.090262,A2,1
108_A2_1-6_4084,121.630133,25.068932,A2,1
108_A2_1-6_4085,121.626808,23.989043,A2,1
108_A2_1-6_4086,121.3619,25.055432,A2,1
108_A2_1-6_4087,120.437069,23.731189,A2,1
108_A2_1-6_4088,121.53028,25.013459,A2,1
108_A2_1-6_4089,120.679994,24.100492,A2,1
108_A2_1-6_4090,121.249958,24.926153,A2,1
108_A2_1-6_4091,121.598278,23.971141,A2,1
108_A2_1-6_4092,121.510238,25.05368,A2,1
108_A2_1-6_4093,120.658708,24.117188,A2,1
108_A2_1-6_4094,121.213492,24.865844,A2,1
108_A2_1-6_4095,120.388091,22.771777,A2,1
108_A2_1-6_4096,120.284845,22.791421,A2,1
108_A2_1-6_4097,120.931871,24.776564,A2,1
108_A2_1-6_4098,121.539548,25.058004,A2,1
108_A2_1-6_4099,121.437351,25.0877,A2,1
108_A2_1-6_4100,120.290613,23.067526,A2,1
108_A2_1-6_4101,121.499583,24.953027,A2,1
108_A2_1-6_4102,121.461548,25.018416,A2,1
108_A2_1-6_4103,121.512193,25.068532,A2,1
108_A2_1-6_4104,120.306107,22.726551,A2,1
108_A2_1-6_4105,120.974195,23.974935,A2,1
108_A2_1-6_4106,120.554126,24.074711,A2,1
108_A2_1-6_4107,120.167608,23.158188,A2,1
108_A2_1-6_4108,121.492483,25.083039,A2,1
108_A2_1-6_4109,120.216227,23.010659,A2,1
108_A2_1-6_4110,121.502071,25.06587,A2,1
108_A2_1-6_4111,120.319754,22.655125,A2,1
108_A2_1-6_4112,120.300295,22.654138,A2,1
108_A2_1-6_4113,121.740936,24.269426,A2,1
108_A2_1-6_4114,121.796143,25.139484,A2,1
108_A2_1-6_4115,121.45,25.033333,A2,1
108_A2_1-6_4116,121.553354,25.046992,A2,1
108_A2_1-6_4117,120.698993,24.248835,A2,1
108_A2_1-6_4118,120.329113,22.602232,A2,1
108_A2_1-6_4119,121.50679,25.006783,A2,1
108_A2_1-6_4120,121.310725,25.015428,A2,1
108_A2_1-6_4121,120.261937,23.020013,A2,1
108_A2_1-6_4122,120.215977,22.982123,A2,1
108_A2_1-6_4123,120.254785,23.024915,A2,1
108_A2_1-6_4124,120.489501,22.466911,A2,1
108_A2_1-6_4125,121.357736,25.055952,A2,1
108_A2_1-6_4126,120.970251,24.822681,A2,1
108_A2_1-6_4127,121.218312,24.859578,A2,1
108_A2_1-6_4128,121.573609,24.997338,A2,1
108_A2_1-6_4129,120.664509,24.047273,A2,1
108_A2_1-6_4130,120.459242,22.469449,A2,1
108_A2_1-6_4131,120.302391,22.636022,A2,1
108_A2_1-6_4132,120.235149,23.006529,A2,1
108_A2_1-6_4133,121.143872,22.748345,A2,1
108_A2_1-6_4134,120.216159,23.063409,A2,1
108_A2_1-6_4135,120.354269,23.331054,A2,1
108_A2_1-6_4136,120.674201,24.240414,A2,1
108_A2_1-6_4137,120.993876,24.79872,A2,1
108_A2_1-6_4138,121.537952,25.060201,A2,1
108_A2_1-6_4139,120.315205,22.644852,A2,1
108_A2_1-6_4140,120.709365,24.305455,A2,1
108_A2_1-6_4141,121.483171,25.058722,A2,1
108_A2_1-6_4142,121.519076,25.112664,A2,1
108_A2_1-6_4143,121.544172,25.051883,A2,1
108_A2_1-6_4144,121.534325,23.905115,A2,1
108_A2_1-6_4145,121.528226,25.020967,A2,1
108_A2_1-6_4146,121.540897,24.98303,A2,1
108_A2_1-6_4147,121.732498,25.154338,A2,1
108_A2_1-6_4148,120.517616,24.256944,A2,1
108_A2_1-6_4149,121.592759,25.068944,A2,1
108_A2_1-6_4150,120.413003,23.751199,A2,1
108_A2_1-6_4151,120.966483,24.81301,A2,1
108_A2_1-6_4152,120.347902,23.556708,A2,1
108_A2_1-6_4153,121.324362,24.882236,A2,1
108_A2_1-6_4154,120.191736,22.986444,A2,1
108_A2_1-6_4155,121.745193,25.118716,A2,1
108_A2_1-6_4156,121.666594,25.072127,A2,1
108_A2_1-6_4157,120.461483,22.487761,A2,1
108_A2_1-6_4158,121.242262,24.954398,A2,1
108_A2_1-6_4159,121.226849,24.947456,A2,1
108_A2_1-6_4160,120.545788,24.069155,A2,1
108_A2_1-6_4161,120.543262,22.545981,A2,1
108_A2_1-6_4162,119.621019,23.575421,A2,1
108_A2_1-6_4163,121.209851,24.86528,A2,1
108_A2_1-6_4164,120.231074,23.004248,A2,1
108_A2_1-6_4165,121.300655,24.965382,A2,1
108_A2_1-6_4166,120.306392,23.300612,A2,1
108_A2_1-6_4167,120.216617,22.986442,A2,1
108_A2_1-6_4168,121.49529,25.086831,A2,1
108_A2_1-6_4169,121.223081,24.94824,A2,1
108_A2_1-6_4170,121.553015,25.041673,A2,1
108_A2_1-6_4171,121.753091,25.129745,A2,1
108_A2_1-6_4172,120.553724,22.60666,A2,1
108_A2_1-6_4173,120.879511,24.692567,A2,1
108_A2_1-6_4174,121.455191,25.019544,A2,1
108_A2_1-6_4175,120.358424,22.566847,A2,1
108_A2_1-6_4176,121.301025,24.999665,A2,1
108_A2_1-6_4177,121.568434,25.035833,A2,1
108_A2_1-6_4178,120.299168,22.621169,A2,1
108_A2_1-6_4179,121.5161,25.047377,A2,1
108_A2_1-6_4180,120.300699,22.724466,A2,1
108_A2_1-6_4181,121.262943,24.9648,A2,1
108_A2_1-6_4182,121.517849,25.11172,A2,1
108_A2_1-6_4183,121.018165,24.831141,A2,1
108_A2_1-6_4184,120.813435,24.572006,A2,1
108_A2_1-6_4185,120.333684,22.564981,A2,1
108_A2_1-6_4186,120.742325,22.011708,A2,1
108_A2_1-6_4187,121.452728,25.047641,A2,1
108_A2_1-6_4188,120.542495,23.855298,A2,1
108_A2_1-6_4189,121.535892,24.971808,A2,1
108_A2_1-6_4190,120.531855,23.692576,A2,1
108_A2_1-6_4191,121.554781,25.040293,A2,1
108_A2_1-6_4192,121.761804,25.12757,A2,1
108_A2_1-6_4193,121.46386,25.000811,A2,1
108_A2_1-6_4194,121.761709,24.662546,A2,1
108_A2_1-6_4195,121.490798,24.991374,A2,1
108_A2_1-6_4196,121.511025,24.985959,A2,1
108_A2_1-6_4197,121.454648,25.045477,A2,1
108_A2_1-6_4198,121.47064,25.014406,A2,1
108_A2_1-6_4199,120.671388,24.144403,A2,1
108_A2_1-6_4200,120.683618,24.095064,A2,1
108_A2_1-6_4201,120.696807,24.054882,A2,1
108_A2_1-6_4202,120.388398,22.609395,A2,1
108_A2_1-6_4203,120.485034,24.146235,A2,1
108_A2_1-6_4204,121.004009,24.863914,A2,1
108_A2_1-6_4205,121.211025,24.864903,A2,1
108_A2_1-6_4206,121.371712,25.070273,A2,1
108_A2_1-6_4207,121.177381,24.904899,A2,1
108_A2_1-6_4208,121.561983,24.988312,A2,1
108_A2_1-6_4209,120.550694,22.537323,A2,1
108_A2_1-6_4210,121.29382,25.050853,A2,1
108_A2_1-6_4211,121.539477,24.990338,A2,1
108_A2_1-6_4212,121.511163,25.038959,A2,1
108_A2_1-6_4213,121.475609,25.256149,A2,1
108_A2_1-6_4214,121.576501,25.04903,A2,1
108_A2_1-6_4215,121.491064,25.084473,A2,1
108_A2_1-6_4216,121.727574,25.140562,A2,1
108_A2_1-6_4217,119.592638,23.562186,A2,1
108_A2_1-6_4218,121.485881,25.059069,A2,1
108_A2_1-6_4219,120.677375,24.159175,A2,1
108_A2_1-6_4220,121.579237,25.038864,A2,1
108_A2_1-6_4221,120.704345,24.070961,A2,1
108_A2_1-6_4222,121.319306,23.349054,A2,1
108_A2_1-6_4223,120.264712,22.863885,A2,1
108_A2_1-6_4224,121.009437,24.791626,A2,1
108_A2_1-6_4225,121.501362,24.998647,A2,1
108_A2_1-6_4226,121.50928,25.086573,A2,1
108_A2_1-6_4227,121.37172,25.078218,A2,1
108_A2_1-6_4228,121.563766,25.030507,A2,1
108_A2_1-6_4229,120.546791,23.724437,A2,1
108_A2_1-6_4230,121.295287,24.987744,A2,1
108_A2_1-6_4231,121.785517,25.135425,A2,1
108_A2_1-6_4232,121.655907,25.065724,A2,1
108_A2_1-6_4233,121.504642,24.998737,A2,1
108_A2_1-6_4234,121.656096,25.071514,A2,1
108_A2_1-6_4235,121.05481,24.700462,A2,1
108_A2_1-6_4236,120.312856,23.302828,A2,1
108_A2_1-6_4237,120.42236,23.306674,A2,1
108_A2_1-6_4238,120.71882,24.126786,A2,1
108_A2_1-6_4239,120.853863,23.815432,A2,1
108_A2_1-6_4240,120.485087,22.672169,A2,1
108_A2_1-6_4241,120.788046,24.485892,A2,1
108_A2_1-6_4242,120.167746,23.162937,A2,1
108_A2_1-6_4243,121.654707,25.057238,A2,1
108_A2_1-6_4244,121.164705,23.049538,A2,1
108_A2_1-6_4245,121.315997,25.007281,A2,1
108_A2_1-6_4246,120.561861,24.241432,A2,1
108_A2_1-6_4247,120.315696,22.623471,A2,1
108_A2_1-6_4248,120.784646,23.828229,A2,1
108_A2_1-6_4249,121.610194,25.055057,A2,1
108_A2_1-6_4250,118.319816,24.433227,A2,1
108_A2_1-6_4251,120.572151,23.850596,A2,1
108_A2_1-6_4252,120.3524,22.62485,A2,1
108_A2_1-6_4253,120.21618,22.987683,A2,1
108_A2_1-6_4254,121.430606,25.056872,A2,1
108_A2_1-6_4255,120.268936,23.00925,A2,1
108_A2_1-6_4256,120.390694,23.068313,A2,1
108_A2_1-6_4257,121.466222,25.115163,A2,1
108_A2_1-6_4258,120.538956,24.08135,A2,1
108_A2_1-6_4259,120.966085,24.804964,A2,1
108_A2_1-6_4260,121.555537,24.002934,A2,1
108_A2_1-6_4261,121.752752,25.128405,A2,1
108_A2_1-6_4262,120.70212,24.134159,A2,1
108_A2_1-6_4263,121.211253,24.942578,A2,1
108_A2_1-6_4264,120.310235,22.615324,A2,1
108_A2_1-6_4265,121.365147,25.067827,A2,1
108_A2_1-6_4266,121.218887,24.951005,A2,1
108_A2_1-6_4267,121.22322,24.956072,A2,1
108_A2_1-6_4268,120.296507,22.643676,A2,1
108_A2_1-6_4269,121.511521,25.00116,A2,1
108_A2_1-6_4270,121.521468,25.049827,A2,1
108_A2_1-6_4271,121.512242,24.990657,A2,1
108_A2_1-6_4272,120.184561,22.989349,A2,1
108_A2_1-6_4273,121.557474,25.026096,A2,1
108_A2_1-6_4274,120.93536,23.897863,A2,1
108_A2_1-6_4275,120.978679,24.677243,A2,1
108_A2_1-6_4276,121.528266,25.021708,A2,1
108_A2_1-6_4277,120.286276,22.619867,A2,1
108_A2_1-6_4278,120.681771,24.105015,A2,1
108_A2_1-6_4279,120.916733,24.694554,A2,1
108_A2_1-6_4280,121.475738,25.083015,A2,1
108_A2_1-6_4281,120.828153,24.257765,A2,1
108_A2_1-6_4282,121.310017,24.993896,A2,1
108_A2_1-6_4283,120.666301,24.175646,A2,1
108_A2_1-6_4284,121.01926,24.833594,A2,1
108_A2_1-6_4285,121.145979,22.754406,A2,1
108_A2_1-6_4286,120.713183,24.093633,A2,1
108_A2_1-6_4287,121.458195,25.008503,A2,1
108_A2_1-6_4288,120.409149,23.426353,A2,1
108_A2_1-6_4289,121.357746,25.055956,A2,1
108_A2_1-6_4290,120.457419,22.471158,A2,1
108_A2_1-6_4291,121.457874,25.028167,A2,1
108_A2_1-6_4292,121.373269,24.937349,A2,1
108_A2_1-6_4293,120.289906,22.710467,A2,1
108_A2_1-6_4294,120.993471,24.867316,A2,1
108_A2_1-6_4295,121.470235,25.035832,A2,1
108_A2_1-6_4296,120.2993,22.620813,A2,1
108_A2_1-6_4297,120.192259,22.966695,A2,1
108_A2_1-6_4298,121.515692,25.016823,A2,1
108_A2_1-6_4299,120.199809,22.981451,A2,1
108_A2_1-6_4300,120.227541,22.959281,A2,1
108_A2_1-6_4301,120.3335,22.64074,A2,1
108_A2_1-6_4302,121.25821,24.976063,A2,1
108_A2_1-6_4303,121.456982,24.994147,A2,1
108_A2_1-6_4304,121.317931,24.987812,A2,1
108_A2_1-6_4305,121.1176,24.954628,A2,1
108_A2_1-6_4306,121.016826,24.775487,A2,1
108_A2_1-6_4307,120.909458,24.692446,A2,1
108_A2_1-6_4308,121.547885,24.998239,A2,1
108_A2_1-6_4309,121.520021,24.991078,A2,1
108_A2_1-6_4310,121.295118,25.023428,A2,1
108_A2_1-6_4311,121.355891,25.045871,A2,1
108_A2_1-6_4312,121.293805,25.050896,A2,1
108_A2_1-6_4313,121.49998,25.140724,A2,1
108_A2_1-6_4314,121.303301,24.993908,A2,1
108_A2_1-6_4315,120.572268,23.962493,A2,1
108_A2_1-6_4316,121.514403,24.990899,A2,1
108_A2_1-6_4317,121.444069,25.002069,A2,1
108_A2_1-6_4318,121.46397,25.083218,A2,1
108_A2_1-6_4319,121.485541,25.022253,A2,1
108_A2_1-6_4320,121.437742,24.972709,A2,1
108_A2_1-6_4321,120.54201,23.491995,A2,1
108_A2_1-6_4322,120.678831,24.157211,A2,1
108_A2_1-6_4323,121.365147,25.067827,A2,1
108_A2_1-6_4324,121.222983,24.963245,A2,1
108_A2_1-6_4325,121.421228,24.995546,A2,1
108_A2_1-6_4326,120.507098,23.490486,A2,1
108_A2_1-6_4327,121.249961,24.934814,A2,1
108_A2_1-6_4328,121.319798,24.960074,A2,1
108_A2_1-6_4329,120.222388,23.019702,A2,1
108_A2_1-6_4330,121.527263,25.030116,A2,1
108_A2_1-6_4331,121.745357,24.749644,A2,1
108_A2_1-6_4332,120.699951,24.089019,A2,1
108_A2_1-6_4333,120.37095,22.560751,A2,1
108_A2_1-6_4334,120.881544,24.700581,A2,1
108_A2_1-6_4335,121.501501,25.130652,A2,1
108_A2_1-6_4336,121.457361,25.018129,A2,1
108_A2_1-6_4337,121.471058,24.991893,A2,1
108_A2_1-6_4338,121.256005,24.933444,A2,1
108_A2_1-6_4339,121.026024,24.811834,A2,1
108_A2_1-6_4340,120.208384,22.988962,A2,1
108_A2_1-6_4341,120.647087,24.226214,A2,1
108_A2_1-6_4342,121.292441,24.991353,A2,1
108_A2_1-6_4343,121.504204,25.029947,A2,1
108_A2_1-6_4344,121.516771,25.113086,A2,1
108_A2_1-6_4345,121.311295,24.994695,A2,1
108_A2_1-6_4346,121.093356,24.735714,A2,1
108_A2_1-6_4347,121.020057,24.780503,A2,1
108_A2_1-6_4348,121.734803,25.134215,A2,1
108_A2_1-6_4349,120.82105,24.567682,A2,1
108_A2_1-6_4350,120.658456,24.152541,A2,1
108_A2_1-6_4351,120.32437,22.727035,A2,1
108_A2_1-6_4352,121.419545,25.010908,A2,1
108_A2_1-6_4353,121.494007,25.026915,A2,1
108_A2_1-6_4354,121.299105,24.999994,A2,1
108_A2_1-6_4355,120.969668,24.814151,A2,1
108_A2_1-6_4356,121.29895,25.000917,A2,1
108_A2_1-6_4357,121.266741,25.062647,A2,1
108_A2_1-6_4358,120.320619,22.619169,A2,1
108_A2_1-6_4359,120.19584,22.987419,A2,1
108_A2_1-6_4360,121.149652,22.754168,A2,1
108_A2_1-6_4361,121.314106,24.987637,A2,1
108_A2_1-6_4362,121.472223,25.022121,A2,1
108_A2_1-6_4363,120.698339,24.089788,A2,1
108_A2_1-6_4364,121.547351,24.986963,A2,1
108_A2_1-6_4365,121.383596,25.075096,A2,1
108_A2_1-6_4366,121.007573,24.838693,A2,1
108_A2_1-6_4367,121.661709,25.072986,A2,1
108_A2_1-6_4368,121.502853,25.068422,A2,1
108_A2_1-6_4369,121.746107,25.129294,A2,1
108_A2_1-6_4370,121.442852,25.169723,A2,1
108_A2_1-6_4371,121.613866,25.045893,A2,1
108_A2_1-6_4372,120.642906,24.015097,A2,1
108_A2_1-6_4373,121.535815,25.001911,A2,1
108_A2_1-6_4374,121.294084,25.046525,A2,1
108_A2_1-6_4375,120.299361,23.576522,A2,1
108_A2_1-6_4376,120.35364,23.325251,A2,1
108_A2_1-6_4377,120.587336,23.961747,A2,1
108_A2_1-6_4378,121.520412,25.062785,A2,1
108_A2_1-6_4379,120.542955,24.071066,A2,1
108_A2_1-6_4380,121.478171,25.017872,A2,1
108_A2_1-6_4381,121.507388,25.033127,A2,1
108_A2_1-6_4382,120.184718,22.977994,A2,1
108_A2_1-6_4383,121.282058,24.986833,A2,1
108_A2_1-6_4384,120.679322,24.122741,A2,1
108_A2_1-6_4385,120.358769,22.622284,A2,1
108_A2_1-6_4386,121.315512,24.997217,A2,1
108_A2_1-6_4387,121.478003,25.054488,A2,1
108_A2_1-6_4388,120.254043,23.747931,A2,1
108_A2_1-6_4389,121.109854,24.971403,A2,1
108_A2_1-6_4390,120.645723,24.176092,A2,1
108_A2_1-6_4391,120.216686,22.984639,A2,1
108_A2_1-6_4392,121.527449,25.064213,A2,1
108_A2_1-6_4393,120.263408,22.760299,A2,1
108_A2_1-6_4394,121.768875,24.69732,A2,1
108_A2_1-6_4395,121.543891,24.970357,A2,1
108_A2_1-6_4396,120.222529,23.064021,A2,1
108_A2_1-6_4397,121.44423,25.179598,A2,1
108_A2_1-6_4398,121.309116,24.958324,A2,1
108_A2_1-6_4399,121.203441,24.952366,A2,1
108_A2_1-6_4400,121.517663,25.05794,A2,1
108_A2_1-6_4401,120.864991,22.28155,A2,1
108_A2_1-6_4402,120.962802,23.973499,A2,1
108_A2_1-6_4403,120.884534,24.68476,A2,1
108_A2_1-6_4404,121.755722,24.679152,A2,1
108_A2_1-6_4405,121.534352,25.014545,A2,1
108_A2_1-6_4406,120.502895,24.116953,A2,1
108_A2_1-6_4407,121.228957,24.962741,A2,1
108_A2_1-6_4408,121.77129,25.137274,A2,1
108_A2_1-6_4409,121.325661,24.987527,A2,1
108_A2_1-6_4410,120.22214,23.020989,A2,1
108_A2_1-6_4411,121.002071,24.796526,A2,1
108_A2_1-6_4412,121.465082,25.005247,A2,1
108_A2_1-6_4413,120.433512,23.546821,A2,1
108_A2_1-6_4414,120.769476,24.389263,A2,1
108_A2_1-6_4415,120.7193,24.177951,A2,1
108_A2_1-6_4416,120.313205,22.660239,A2,1
108_A2_1-6_4417,121.496319,25.00367,A2,1
108_A2_1-6_4418,121.554511,25.041396,A2,1
108_A2_1-6_4419,121.093007,22.797042,A2,1
108_A2_1-6_4420,121.77118,24.763866,A2,1
108_A2_1-6_4421,121.283209,24.989839,A2,1
108_A2_1-6_4422,120.308558,22.629341,A2,1
108_A2_1-6_4423,121.609684,25.073653,A2,1
108_A2_1-6_4424,120.192583,23.01975,A2,1
108_A2_1-6_4425,120.690455,24.104262,A2,1
108_A2_1-6_4426,121.031414,24.826025,A2,1
108_A2_1-6_4427,121.508003,24.986946,A2,1
108_A2_1-6_4428,121.268429,24.89006,A2,1
108_A2_1-6_4429,120.5445,24.0775,A2,1
108_A2_1-6_4430,121.143666,24.90628,A2,1
108_A2_1-6_4431,121.470823,25.034292,A2,1
108_A2_1-6_4432,121.501449,25.03659,A2,1
108_A2_1-6_4433,120.650905,24.167048,A2,1
108_A2_1-6_4434,121.231254,24.967464,A2,1
108_A2_1-6_4435,121.517114,25.025534,A2,1
108_A2_1-6_4436,120.830031,24.571615,A2,1
108_A2_1-6_4437,120.3243,22.66786,A2,1
108_A2_1-6_4438,120.551422,24.01315,A2,1
108_A2_1-6_4439,120.19246,22.99004,A2,1
108_A2_1-6_4440,121.229709,24.965464,A2,1
108_A2_1-6_4441,121.552778,25.051761,A2,1
108_A2_1-6_4442,121.553665,25.048188,A2,1
108_A2_1-6_4443,121.615941,25.044452,A2,1
108_A2_1-6_4444,121.752287,24.755825,A2,1
108_A2_1-6_4445,121.02587,24.817118,A2,1
108_A2_1-6_4446,120.188608,22.975001,A2,1
108_A2_1-6_4447,120.667621,23.976157,A2,1
108_A2_1-6_4448,121.300701,25.01971,A2,1
108_A2_1-6_4449,120.724657,24.316531,A2,1
108_A2_1-6_4450,120.319245,22.667915,A2,1
108_A2_1-6_4451,120.212218,23.006883,A2,1
108_A2_1-6_4452,121.260562,24.967334,A2,1
108_A2_1-6_4453,121.289792,24.994084,A2,1
108_A2_1-6_4454,121.136678,25.010949,A2,1
108_A2_1-6_4455,120.909706,24.689174,A2,1
108_A2_1-6_4456,120.902484,24.688444,A2,1
